-71,0.0228257,06/06/2021 01:07:02
-70,1.6641964,06/06/2021 01:07:04
-72,1.290627,06/06/2021 01:07:05
-73,1.6322606,06/06/2021 01:07:07
-73,1.720722,06/06/2021 01:07:08
-73,1.712927,06/06/2021 01:07:10
-73,1.7190194,06/06/2021 01:07:12
-73,1.725082,06/06/2021 01:07:14
-72,1.7217932,06/06/2021 01:07:15
-74,1.7187722,06/06/2021 01:07:17
-74,1.7187975,06/06/2021 01:07:19
-73,1.7200237,06/06/2021 01:07:20
-73,1.7221539,06/06/2021 01:07:22
-71,1.71568,06/06/2021 01:07:24
-73,1.7225004,06/06/2021 01:07:26
-73,1.7074514,06/06/2021 01:07:27
-72,1.7201885,06/06/2021 01:07:29
-72,1.7213029,06/06/2021 01:07:31
-72,1.7313642,06/06/2021 01:07:33
-72,1.7217082,06/06/2021 01:07:34
-73,1.7251969,06/06/2021 01:07:36
-73,1.7292727,06/06/2021 01:07:38
-73,1.7314823,06/06/2021 01:07:40
-72,1.9253619,06/06/2021 01:07:42
-72,24.2801827,06/06/2021 01:08:06
77,0.0001617,06/06/2021 01:08:06
66,0.0001623,06/06/2021 01:08:06
-91,0.0001674,06/06/2021 01:08:06
-91,0.0001739,06/06/2021 01:08:06
-72,0.0003698,06/06/2021 01:08:06
-72,0.8268443,06/06/2021 01:08:07
-72,1.0137327,06/06/2021 01:08:08
-73,0.9187907,06/06/2021 01:08:09
-73,0.974173,06/06/2021 01:08:10
-73,0.9793736,06/06/2021 01:08:11
-72,0.9822843,06/06/2021 01:08:12
-73,0.9823684,06/06/2021 01:08:13
-74,0.9656545,06/06/2021 01:08:14
-73,0.9761256,06/06/2021 01:08:15
-73,1.0255054,06/06/2021 01:08:16
-73,0.9405037,06/06/2021 01:08:17
-72,0.9789148,06/06/2021 01:08:18
-73,0.978594,06/06/2021 01:08:19
-72,0.9841927,06/06/2021 01:08:20
-72,0.977,06/06/2021 01:08:21
-72,0.9689773,06/06/2021 01:08:22
-72,0.9797734,06/06/2021 01:08:23
-73,1.0166444,06/06/2021 01:08:24
-72,0.9370528,06/06/2021 01:08:25
-73,0.9780574,06/06/2021 01:08:26
-73,0.9795527,06/06/2021 01:08:27
-73,0.9773659,06/06/2021 01:08:28
-73,0.9814275,06/06/2021 01:08:29
-73,0.9750364,06/06/2021 01:08:30
-73,0.9872983,06/06/2021 01:08:31
-73,0.9954702,06/06/2021 01:08:32
-74,0.9561947,06/06/2021 01:08:33
-73,0.9683308,06/06/2021 01:08:34
-74,0.9713212,06/06/2021 01:08:35
-74,0.9725353,06/06/2021 01:08:36
-74,0.9727378,06/06/2021 01:08:37
-74,0.9851397,06/06/2021 01:08:38
-73,0.9912273,06/06/2021 01:08:39
